"Timestamp","I understand the intention of this project and I give permission to the project coordinator to use my responses at their discretion.","What is your age?","What is your primary role?","How many years have you been dancing Zouk?","What is your experience level?","What state/country do you live in?","How frequently did you attend group classes in 2022? (weekly, progressive courses)","Are these classes in person or online?","How many hours of group classes do you attend per week?","How much do you pay per week for group classes? (please include currency)","What is your favorite learning style?","What is your preferred class structure?","Do you prefer to know the class topic ahead of time?","What is your biggest barrier to attending class?","What is the ideal length for a group class?","Do you prefer progressive courses (closed group) or traditional weekly classes (drop in)?","How important to you is having a designated practica session in addition to weekly class?","In addition to a base cost, how much more are you willing to pay to have a 30-min practica at the end of a group class?","How important to you is it that your instructor attends or competes at larger events?","Have you taken a private lesson from any instructor in 2022?","Was your lesson purchased as a package or as a single lesson?","In 2022, did you take private lessons online or in person?","What was your goal/motivation to seek a private lesson?","How often do you take private lessons?","Do you take private lessons with local instructors, or only pros at major events?","What prevents you from taking more private lessons?","Have you attended any socials in 2022?","Do you feel comfortable inviting someone else to dance with you at a social?","How often do you...  [give instruction / corrections on the dance floor at a social?]","How often do you...  [receive instruction / corrections on the dance floor at a social?]","What time do your local socials typically start? (not including classes before)","Ideally, what time would you like socials to start?","What time do you typically ARRIVE at a social?	","What time do you typically DEPART from a social?	","How many songs in a row do you typically dance with the same partner at a local social?","In addition to a base cost, how much more are you willing to pay to have a headliner DJ at a local social?","Have you attended any events (socials, weekender/workshops, or Congress) in 2022?","What type of events have you participated in during 2022?","If you attended local socials, how many have you attended in 2022?","If you attended local socials, what was the average price you paid for a social in 2022?","If you attended weekender/workshop events, how many have you attended in 2022?","If you attended weekender/workshop events, what was the average price you paid for a weekender/workshop event in 2022?","If you attended a Congress, how many have you attended in 2022?","If you attended a Congress, what was the average price you paid for a Congress in 2022?","How interested are you in competing at a zouk event (either JnJ or routine)?","Over the past year, has your interest in competition...","Please rank the following elements of an event from least important (1) to most important (10). [Location (city/neighborhood)]","Please rank the following elements of an event from least important (1) to most important (10). [Parking]","Please rank the following elements of an event from least important (1) to most important (10). [Floors]","Please rank the following elements of an event from least important (1) to most important (10). [Ambiance (lighting, rest areas)]","Please rank the following elements of an event from least important (1) to most important (10). [Quality of amenities (bathrooms, water)]","Please rank the following elements of an event from least important (1) to most important (10). [Music/DJs]","Please rank the following elements of an event from least important (1) to most important (10). [Size (number of available dance partners)]","Please rank the following elements of an event from least important (1) to most important (10). [Number of artists]","Please rank the following elements of an event from least important (1) to most important (10). [Number of workshops]","Please rank the following elements of an event from least important (1) to most important (10). [Length of Time (hours of instruction/socials)]","What is the maximum number of classes/workshops you have taken in a single day at an event (such as a weekender or congress) in 2022?","What is a comfortable number of classes/workshops for you to take in a single day at an event (such as a weekender or congress) in 2022?	","What was the most challenging aspect of starting zouk for you?","What is your greatest fear when participating in zouk?","What is the most rewarding part of zouk for you?","What is it about zouk that keeps you coming back?","Please indicate how often you agree with the following statements. [I change the patterns/styling used in my dance based on the type of song.]","Please indicate how often you agree with the following statements. [I am generally comfortable with physical contact (in dance and non-dance).]","Please indicate how often you agree with the following statements. [I am uncomfortable being in close position for more than an 8-count.]","Please indicate how often you agree with the following statements. [I believe zouk requires a spiritual connection between partners.]","Please indicate how often you agree with the following statements. [It is easy for me to communicate my boundaries to my partners during socials.]","Please indicate how often you agree with the following statements. [I feel that my boundaries are respected by my partners.]","Please indicate how often you agree with the following statements. [The distinction between sexual and sensual movements/connections is unclear when dancing zouk.]","Please indicate how often you agree with the following statements. [I have an active awareness about how my romantic partner feels when I dance with others (if not applicable please leave blank)]","Please indicate how often you agree with the following statements. [I feel I am able to explore/play with new connections/patterns in a social setting without judgement.]","Please indicate how comfortable you are with the following connection points in a social setting. [Forehead]","Please indicate how comfortable you are with the following connection points in a social setting. [Cheek]","Please indicate how comfortable you are with the following connection points in a social setting. [Chin]","Please indicate how comfortable you are with the following connection points in a social setting. [Neck]","Please indicate how comfortable you are with the following connection points in a social setting. [Shoulder]","Please indicate how comfortable you are with the following connection points in a social setting. [Arm]","Please indicate how comfortable you are with the following connection points in a social setting. [Hand]","Please indicate how comfortable you are with the following connection points in a social setting. [Chest]","Please indicate how comfortable you are with the following connection points in a social setting. [Upper back]","Please indicate how comfortable you are with the following connection points in a social setting. [Lower back]","Please indicate how comfortable you are with the following connection points in a social setting. [Hips]","Please indicate how comfortable you are with the following connection points in a social setting. [Upper thigh]","Please indicate how comfortable you are with the following connection points in a social setting. [Knee]","Please indicate how comfortable you are with the following connection points in a social setting. [Lower Leg]","Please indicate how comfortable you are with the following connection points in a social setting. [Foot]","What is your preferred ratio of music style at a social?","How accessible/easy to start do you think Zouk is for new dancers?","What would make Zouk more accessible/easier to start for new dancers?","Would you rather...? [Have a social at A) a dance studio or B) Other Venue Type (Hotel, Bar, Park, etc.)]","Would you rather...? [Attend a social with A) Headliner DJ/Instructor or B) a better dance floor]","Would you rather...? [Have the lighting at a social be A) low/mostly dark (~20-40% of normal) or B) lower than class, but not dark (45-65%)]","Would you rather...? [In your local scene, have more A) classes or B) socials]","Would you rather...? [In weekly classes, have A) a longer pattern or B) harder concept]","Would you rather...? [In weekly classes, have A) more sessions per week or B) one day with a longer session]","Any other feedback, thoughts, feelings you would like to share? Any questions that were missed/should be considered for another survey?"
"2022/12/21 6:06:18 PM PST","Yes","","Follower","8","","Australia","Once a week","In Person","1.5","$30aud","Physical (I need to experience elements of the pattern through drills or repetition)","Concept based","No, it does not make a difference to me","Time of day","1.5 hours","Progressive Closed Group Classes","Not at all important","$0","Very important","Yes","","In Person","At this point it is solidifying my skills and maintenance of the level I want to be at. In the past it was more of a panic learning situation where I was taking many more privates because I felt bad about my dancing ","Every few months","Mix of both","Nothing, I already take as many as I feel I need.","Yes","Yes","Never","Never","20:00","20:00","21:30","01:30","3","$5","Yes","Local socials;Weekender/workshops;Congress","40","$20aud","6","$180Aud","4","$300aud","Not at all interested","Decreased","5","10","1","6","9","2","3","4","8","7","3","2-3","Understanding the lead/follow dynamic ","That I am being judged as a crap dancer, and therefore all the layers below for which I may be judged are exposed","Those brief moments of flying ","Those brief moments of flying ","Always","Most of the time","Most of the time","Never","Most of the time","Most of the time","Only with specific people","","Most of the time","Sometimes","Usually","Usually","Usually","Always","Always","Always","Only with specific partners","Always","Always","Always","Usually","Always","Always","NA (I haven't learned or had connections this way)","50% Mellow/50% Dynamic","Somewhat accessible","Ditch JnJs ","","B","","A","B","B",""
"2022/12/21 9:04:01 PM PST","Yes","28","Follower","1","Intermediate","MO","2-3 times a month","Mixed","1.5","$20 USD","Physical (I need to experience elements of the pattern through drills or repetition)","Concept based","Yes, I use it to determine if I will attend or not","There are no classes in my area","1.5 hours","Progressive Closed Group Classes","Very important","$5","Very important","Yes","Mix","In Person","Personalized feedback, more efficient progress","Every few months","Professionals at events only","My budget/ability to pay the cost","Yes","Yes","Never","Some of the time","","20:00","23:00","07:00","2","$8","Yes","Local socials;Weekender/workshops;Congress","10","$10 USD","6","$100 USD","5","$230","Somewhat interested","Increased","2","1","8","7","6","9","10","3","5","6","4","3","overcoming nausea from head movement","","melty connections, flow states, meeting interesting, open-minded people","There are so many ways to enjoy and grow in this dance!","Some of the time","Most of the time","Only with specific people","Some of the time","Most of the time","Most of the time","Only with specific people","","Some of the time","Usually","Sometimes","Sometimes","Usually","Always","Always","Always","Always","Always","Always","Always","Usually","Always","Always","Always","80% Mellow/20% Dynamic","Not at all accessible","","A","B","B","B","B","B",""
"2022/12/22 3:07:07 AM PST","Yes","56","Leader","3","Intermediate","PA, USA","Never, or less than once a month","","","","","","","","","","","","","Yes","Single","In Person","improve technique and understanding, practice with an expert partner","A few times a year, or less","Professionals at events only","My budget/ability to pay the cost;My instructor's time/availability","Yes","Yes","Never","Never","","","","","","","Yes","Weekender/workshops;Congress","","","~3","~$140","2","~$200?","Somewhat interested","Decreased","","","","","","","","","","","~5?","~5","finding adequate instruction/information","injury to partner","interactions including touch","dance partners","Some of the time","Most of the time","Only with specific people","Never","Most of the time","Always","Rarely","","Some of the time","Sometimes","Usually","NA (I haven't learned or had connections this way)","Sometimes","Always","Always","Always","Usually","Always","Always","Usually","Sometimes","NA (I haven't learned or had connections this way)","NA (I haven't learned or had connections this way)","NA (I haven't learned or had connections this way)","50% Mellow/50% Dynamic","Somewhat accessible","more recognition of the importance and value of basics and fundamentals","","B","B","","B","",""
"2022/12/22 5:15:18 AM PST","Yes","","Follower","3","Intermediate","Poland","Multiple times a week","In Person","4","100PLN","Physical (I need to experience elements of the pattern through drills or repetition)","Equal mix of both","Yes, but I will attend class regardless","Time of day","1.5 hours","Progressive Closed Group Classes","A little important","$0","Very important","Yes","Package","In Person","looking for errors with are specific to me","Weekly","Local instructors only","My budget/ability to pay the cost","Yes","Yes, but only if I know them already","Some of the time","Some of the time","22:30","21:00","22:30","00:30","4-6","$5","Yes","Local socials;Weekender/workshops;Congress","cant count","10pln","4","200pln","5","400pln","Somewhat interested","Increased","6","3","6","5","6","6","6","3","3","4","3","3","opening my body and trust","that Iam not skilled enough","connection between folower and leader","music, people","Some of the time","Most of the time","Only with specific people","Most of the time","Rarely","Only with specific people","Only with specific people","","Only with specific people","Sometimes","Usually","Only with specific partners","Only with specific partners","Always","Always","Always","Sometimes","Sometimes","Sometimes","Usually","Usually","NA (I haven't learned or had connections this way)","NA (I haven't learned or had connections this way)","NA (I haven't learned or had connections this way)","50% Mellow/50% Dynamic","Somewhat accessible","","A","B","A","A","B","B",""
"2022/12/22 8:48:49 AM PST","Yes","33","Follower","3","Intermediate","Canada ","Once a week","In Person","1.5","$30","Physical (I need to experience elements of the pattern through drills or repetition)","Equal mix of both","No, it does not make a difference to me","Cost","1.5 hours","Progressive Closed Group Classes","A little important","$5","Not at all important","Yes","Single","In Person","Diagnose areas of improvement ","A few times a year, or less","Professionals at events only","My budget/ability to pay the cost","Yes","Yes","Only if explicitly asked for","Only if explicitly asked for","10:00","08:00","10:15","11:45","3","$0","Yes","Local socials;Weekender/workshops;Congress","20","$15","2","$180","4","$350","Not at all interested","Stayed the same","3","2","3","2","2","3","3","2","3","3","5","3","Learning new movements ","Follow heavy events ","Improvement via social dancing and training ","Community ","Most of the time","Always","Some of the time","Some of the time","Always","Always","Some of the time","Most of the time","Always","Sometimes","Usually","Never","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","50% Mellow/50% Dynamic","Not at all accessible","More welcoming community ","A","A","B","B","B","B",""
"2022/12/22 12:59:31 PM PST","Yes","33","Follower","5","Intermediate","Canada","Once a week","In Person","2","$20 CAD","Physical (I need to experience elements of the pattern through drills or repetition)","Equal mix of both","Yes, but I will attend class regardless","Day of the week","1.5 hours","Progressive Closed Group Classes","Very important","$5","Very important","Yes","Single","In Person","Personalized attention to Body mechanics. The minut changes make a difference ","More than once a month","Mix of both","My budget/ability to pay the cost","Yes","Yes","Only if explicitly asked for","Only if explicitly asked for","22:00","21:00","21:30","01:00","3","$0","Yes","Local socials;Weekender/workshops;Congress","1-3 per week","$10 CAD","One","$180 CAD","Two","$250 CAD","Somewhat interested","Stayed the same","3","2","3","3","2","3","3","1","2","3","3 classes","3-4","Confidence ","Sustaining a neck injury","Connecting with people ","The ease I feel when leaving. I feel like a weight had been lifted. ","Some of the time","Most of the time","Never","Some of the time","Always","Most of the time","Only with specific people","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Sometimes","Sometimes","Sometimes","Always","Always","Always","50% Mellow/50% Dynamic","Very accessible","A demo intro class for free","A","B","A","A","A","A",""
"2022/12/22 6:01:05 PM PST","Yes","42","Leader","17","Professional/All Star","Netherlands","Never, or less than once a month","","","","","","","","","","","","","No","","","","","","","Yes","Yes","Only if explicitly asked for","Only if explicitly asked for","21:30","21:30","22:00","02:00","3","$5","Yes","Local socials;Weekender/workshops;Congress","150","0","6","0","4","Most i wast paid","Not at all interested","Stayed the same","5","6","7","8","6","9","9","7","6","8","5","5","Don't remember ","Arrogant dancers","Trust","The expression","Always","Always","Only with specific people","Rarely","Most of the time","Most of the time","Some of the time","","Always","Sometimes","Sometimes","Sometimes","Usually","Always","Always","Always","Always","Always","Usually","Usually","Usually","Sometimes","Sometimes","Sometimes","80% Mellow/20% Dynamic","Somewhat accessible","Long discussions, depend also very much the audience","B","B","A","B","","",""
"2022/12/22 8:22:00 PM PST","Yes","","Both Equally","1","Beginner","USA","Multiple times a week","In Person","5","40 USD","Visual (I need to see the pattern demonstrated by the instructors multiple times before I try any movement)","","No, it does not make a difference to me","Travel distance (there are instructors I love 2.5-4 hours away but it's too far to drive alone or on a week night)","1 hour","Weekly Drop In Classes","Very important","$5","A little important","No","","","","","","","Yes","Yes, but only if I know them already","Only if explicitly asked for","Some of the time","21:00","19:00","21:00","01:00","2","$5","Yes","Local socials;Weekender/workshops;Congress","10","not sure since they were part of workshops which I also attended. I wanna say they in the 10-15 USD range for just the socials","5","75 USD","1","150 USD","Somewhat interested","Increased","2","1","3","4","3","6","5","4","7","8","6","4","As a follow: head movement. As a lead, planning out the movements to match them to the music (not even fully to the level of actual musicality, just figuring out on which down beat to best start longer sequences like a boomerang) -- a year in, I'm working on things like adapting the texture of the dance to the music, and putting accents in the right places. For both, learning the small differences between how different movements are led.","Not finding dance partners at socials","Personal growth, and noticing I'm getting better","The joy of connection and playfulness with dance partners","Most of the time","Most of the time","Only with specific people","Rarely","Rarely","Most of the time","Only with specific people","","Most of the time","Only with specific partners","Only with specific partners","Only with specific partners","Sometimes","Always","Always","Always","Usually","Always","Always","Usually","Usually","Always","Usually","Usually","50% Mellow/50% Dynamic","Somewhat accessible","Having local socials to actually practice socials at (I have to travel for socials)","B","A","B","A","B","B",""
"2022/12/22 10:25:39 PM PST","Yes","36","Follower","2","Intermediate","Japan","2-3 times a month","In Person","3","","Physical (I need to experience elements of the pattern through drills or repetition)","Concept based","Yes, I use it to determine if I will attend or not","Day of the week","1.5 hours","Progressive Closed Group Classes","Very important","","Not at all important","Yes","Single","Online","Ask for specific technical questions, training methods","A few times a year, or less","Mix of both","My budget/ability to pay the cost;My instructor's time/availability","Yes","Yes, but only if I know them already","Only if explicitly asked for","Only if explicitly asked for","20:30","21:00","21:45","23:30","2","","Yes","Local socials;Weekender/workshops;Congress","70","2000 jpy","1","","1","","Somewhat interested","Stayed the same","4","1","10","9","8","9","7","5","5","7","4","4","Small local community, difficulty to travel to international events (from Japan)","","Connected dance, get to know new people from all around the world","Connection, musicality, community","Most of the time","Most of the time","Only with specific people","Some of the time","Most of the time","Most of the time","Only with specific people","","Most of the time","Usually","Sometimes","Sometimes","Sometimes","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","80% Mellow/20% Dynamic","Somewhat accessible","Specific closed course with foundations, slow speed to introduce e.g. head movement. ","A","B","A","","B","A",""
"2022/12/23 4:32:01 AM PST","Yes","23","Follower","1","Intermediate","Romania ","Multiple times a week","In Person","2","10 eur","Visual (I need to see the pattern demonstrated by the instructors multiple times before I try any movement)","Equal mix of both","No, it does not make a difference to me","Time of day","1.5 hours","Both equally","Very important","$5","Very important","No","","","","","","","Yes","Yes, but only if I know them already","Never","Some of the time","19:00","19:00","19:00","22:30","1","$0","Yes","Local socials;Weekender/workshops","10","5 eur","5","60 eur","","","Not at all interested","Stayed the same","10","1","1","8","5","5","7","5","7","9","4","3","someone else touching me ","getting physically close to the other person ","the progress ","the community ","Only with specific people","Only with specific people","Most of the time","Some of the time","Rarely","Some of the time","Some of the time","","Some of the time","NA (I haven't learned or had connections this way)","NA (I haven't learned or had connections this way)","NA (I haven't learned or had connections this way)","NA (I haven't learned or had connections this way)","Usually","Always","Always","Sometimes","NA (I haven't learned or had connections this way)","NA (I haven't learned or had connections this way)","Sometimes","Sometimes","Sometimes","Always","Always","50% Mellow/50% Dynamic","Somewhat accessible","teacher skills ","A","B","B","A","A","A",""
"2022/12/23 9:33:50 PM PST","Yes","27","Leader","1","Beginner","Michigan ","2-3 times a month","In Person","1.5","12 USD","Physical (I need to experience elements of the pattern through drills or repetition)","Equal mix of both","Yes, but I will attend class regardless","There are no classes in my area","1.5 hours","Both equally","Very important","$5","A little important","No","","","","","","","Yes","Yes","Only if explicitly asked for","Only if explicitly asked for","09:00","09:00","10:00","02:00","3","$5","Yes","Local socials;Weekender/workshops;Congress","12","10 USD","5","90 USD ","2","300","Not at all interested","Stayed the same","6","10","5","7","9","1","3","8","4","2","5","3","Small community, with not too many intermediate / beginner dancers - very intimidating! Combined with a general lack of classes in the area, with most things taught by more experienced dancers who are not ""trained"" instructors. ","This used to be making people uncomfortable, but I feel confident in my ability now to generally assess and back off when things aren't going great. Now i mostly worry about investing lots of energy into ","","","Always","Always","Never","Never","Most of the time","Most of the time","Only with specific people","","Most of the time","Usually","Sometimes","Usually","Usually","Always","Always","Always","Usually","Always","Always","Always","Always","Usually","Always","Usually","50% Mellow/50% Dynamic","Somewhat accessible","More classes, a larger / more diverse dance background community, culture shift (from JnJ-ish culture of expertise and ego to just enjoying the dance) ","B","A","A","A","B","B",""
"2022/12/23 11:13:35 PM PST","Yes","27","Follower","1","Novice","Washingto DC","2-3 times a month","In Person","4","20 usd","Physical (I need to experience elements of the pattern through drills or repetition)","Equal mix of both","Yes, I use it to determine if I will attend or not","Time of day","1.5 hours","Progressive Closed Group Classes","A little important","$0","Very important","No","","","","","","","Yes","Yes","Only if explicitly asked for","Some of the time","21:00","19:00","21:00","00:30","2","$0","Yes","Local socials;Weekender/workshops","6","$20 usd","3","100 usd","N/A","","Somewhat interested","Stayed the same","10","1","6","5","4","3","9","2","7","8","6","4","Socially, people can be clique-y. Skill level is a factor in how receptive people are to welcoming you to the group. I have danced multiple dance styles prior to zouk, which was a huge advantage. That said, I've still noticed a shift in how I'm treated based on perceived skill
","Social rejection. ","Deep connection with others. Feeling ""flow"" while dancing.","Slower, connected movements. ","Some of the time","Most of the time","Rarely","Rarely","Rarely","Most of the time","Rarely","Most of the time","Some of the time","Only with specific partners","Never","Never","Usually","Always","Always","Always","Never","Always","Usually","Usually","Never","Always","Always","Always","80% Mellow/20% Dynamic","Somewhat accessible","More public transit accessible locations, actual dance studios (not church basements), welcoming environment, easier to coordinate groups for traveling to big events","B","B","A","B","B","B","I'm curious how many people start zouk with no dance background, as most seem to start zouk after dancing other styles. That likely impacts how accessible the dance scene is. It'd also be interesting to see where the overlap is between dance,and if another style might pair well in certain cities for joint events (ex: like salsa and bachata are often paired). "
"2022/12/24 12:20:24 AM PST","Yes","26","Leader","1","Beginner","Arizona, USA","Multiple times a week","In Person","3-4","$30-40 USD","Physical (I need to experience elements of the pattern through drills or repetition)","Equal mix of both","Yes, but I will attend class regardless","There are no classes in my area","2 hours","Progressive Closed Group Classes","A little important","$0","A little important","Yes","Single","In Person","Correct technique, fix clear errors ","A few times a year, or less","Local instructors only","How I see my development. I approach private as a periodic check to make sure I have good technique. But I know I will learn more skills/patterns in future classes","Yes","Yes","Only if explicitly asked for","Only if explicitly asked for","21:30","20:00","21:30","23:00","1","$0","Yes","Local socials;Weekender/workshops;Congress","Once a week. So say 40-50","$10 usd ","4-5","Around $100 USD","2","$170 usd","Very interested","Increased","7","8","9","8","7","7","8","7","10","10","5","4-5","Timing and having right technique ","Having horrible technique ","The connection with a really good dancer ","The connection and challenge and growth ","Always","Always","Never","Never","Some of the time","Most of the time","Some of the time","","Always","Only with specific partners","Only with specific partners","Only with specific partners","Only with specific partners","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","50% Mellow/50% Dynamic","Very accessible","More good teachers in smaller communities/cites ","A","A","B","A","B","B",""
"2022/12/24 12:47:46 AM PST","Yes","36","Follower","4","Beginner","California ","Once a month","In Person","NA","NA","Verbal (I need details of the pattern explained to me before each movement)","Concept based","Yes, I use it to determine if I will attend or not","Day of the week","2 hours","Progressive Closed Group Classes","Very important","$0","Not at all important","Yes","Single","In Person","Overall assessment, assessment of head movement ","A few times a year, or less","Mix of both","My budget/ability to pay the cost;My time/availability","Yes","Sometimes, it depends on the day/event","Only if explicitly asked for","Some of the time","22:00","19:00","21:00","02:00","3","$10","Yes","Local socials;Weekender/workshops;Congress","5","$20 USD","5","$150","2","$150","Not at all interested","Stayed the same","10","9","10","10","8","8","7","8","10","10","6","5","""I should have started sooner!""","Social/ dance anxiety, freezeing up, not connecting with dance partner ","Letting go, being in my body","Being more comfortable, watching my progress, expanding my dance community ","Most of the time","Most of the time","Most of the time","Some of the time","Some of the time","Some of the time","Rarely","Always","Most of the time","Only with specific partners","Sometimes","Never","Usually","Always","Always","Always","Usually","Always","Always","Always","Always","Always","Always","Always","50% Mellow/50% Dynamic","Very accessible","Progressive beginner classes, welcoming socials","B","B","A","B","B","A","Comfort in reaching out to the community with concerns, safety, anxiety"
"2022/12/24 6:16:32 AM PST","Yes","45","Leader","9","Intermediate","FL","2-3 times a month","In Person","1","$15 us","Verbal (I need details of the pattern explained to me before each movement)","Concept based","Yes, but I will attend class regardless","There are no classes in my area","1 hour","Both equally","A little important","$10","Not at all important","No","","","","","","","Yes","Yes","Only if explicitly asked for","Only if explicitly asked for","22:00","20:00","22:00","02:00","2","$0","Yes","Local socials;Weekender/workshops;Congress","20","$20 ","2","$100","1","$180","Somewhat interested","Stayed the same","7","8","6","6","6","9","5","1","8","5","8","10","Decompiling the dance into true basics, very overlooked in instruction ","Boring a partner","The feeling of flight, the appreciation smile","Understanding structure better, noticing progress in my own dance","Always","Always","Some of the time","Never","Most of the time","Always","Rarely","Always","Most of the time","Sometimes","Sometimes","Sometimes","Sometimes","Always","Always","Always","Usually","Always","Always","Always","Usually","Always","Usually","Usually","80% Mellow/20% Dynamic","Somewhat accessible","Community support for new leads","A","B","A","A","B","B","A lot of the questions imply all or nothing zouk.  I dance multiple genres and some decisions are made with that factor in mind.  Distance travelled, community of dancers at a particular venue are also important factors.  Some places/people that go there vibe better than others"
"2022/12/24 1:54:35 PM PST","Yes","25","Both Equally","4","Advanced","FL USA","2-3 times a month","In Person","4","","Visual (I need to see the pattern demonstrated by the instructors multiple times before I try any movement)","Equal mix of both","No, it does not make a difference to me","","1.5 hours","Weekly Drop In Classes","A little important","$10","Very important","Yes","Single","In Person","","A few times a year, or less","Professionals at events only","My budget/ability to pay the cost","Yes","Yes","Only if explicitly asked for","Never","22:00","21:00","23:00","01:30","3","$5","Yes","Weekender/workshops;Congress","30","20","4","180","1","300","Very interested","Increased","8","1","4","4","4","8","7","6","8","8","","","Being comfortable feeling unskilled, off balance and inadequate and comparing myself to other fantastic dancers on the dance floor.","having a rough lead that injures me.","lovely movement, Connection and musicality, being able to create with my partner in the moment","Its addicting for sure! I think its the warmth and close knit feel of the community created by the instant intimacy and openness of the dance. ","","","","","","","","","","Sometimes","Usually","Only with specific partners","Usually","Usually","Usually","Usually","Usually","Usually","Usually","Usually","Only with specific partners","Sometimes","Only with specific partners","NA (I haven't learned or had connections this way)","80% Mellow/20% Dynamic","Somewhat accessible","","","","","","","",""
"2022/12/25 4:42:31 AM PST","Yes","35","Leader","3","Beginner","USA california","2-3 times a month","In Person","4","30","Physical (I need to experience elements of the pattern through drills or repetition)","Pattern based","Yes, but I will attend class regardless","Day of the week","1.5 hours","Both equally","Very important","$10","A little important","Yes","Single","In Person","refinement of fundamentals","A few times a year, or less","Professionals at events only","My budget/ability to pay the cost","Yes","Yes","Some of the time","Some of the time","22:00","21:00","21:00","23:00","3","$5","Yes","Local socials;Weekender/workshops;Congress","6","25","4","200","3","1000","Somewhat interested","Increased","7","5","5","5","4","4","5","5","5","5","6","4","Learning fundamentals","I think being falsely or accused of some kind of (physical) misconduct. ","Connection to others","The creative connection ","Most of the time","Most of the time","Rarely","Rarely","Rarely","Most of the time","Most of the time","","Most of the time","Sometimes","Only with specific partners","Only with specific partners","Sometimes","Always","Always","Always","Usually","Usually","Usually","Usually","Usually","Usually","Usually","Usually","50% Mellow/50% Dynamic","Somewhat accessible","Encourage classes and practices with less head movement","B","A","A","B","A","B","Some ideas: I think broader sampling of motivations for people who do zouk. And instances of meeting people/forming friendships/romantic/sexual connection. Gender correlations. Maybe also ask about dress codes, and rank things that would make it more accessible. 
Ask about outdoor vs indoor socials. International travel for zouk. 
Aspirations to learn other role (lead vs follow) 
thanks for doing this! "
"2022/12/25 7:51:14 AM PST","Yes","33","Follower","3","Intermediate","Germany ","Never, or less than once a month","","","","","","","","","","","","","Yes","Single","In Person","Improve my following and technique ","A few times a year, or less","Professionals at events only","My budget/ability to pay the cost","Yes","Yes","Some of the time","Never","20:30","19:00","20:30","01:00","4-6","$0","Yes","Local socials;Weekender/workshops;Congress","20","7€","4","100€","> 30","120€","Not at all interested","Stayed the same","2","10","1","7","8","6","3","4","9","5","5","5","Finding training partners during the pandemic","Getting injured by a leader who doesn’t know how to control their force","Having musical and technically precise dances with people I like","I’m addicted","Most of the time","Most of the time","Only with specific people","Never","Most of the time","Most of the time","Only with specific people","","Most of the time","Only with specific partners","Only with specific partners","Only with specific partners","Only with specific partners","Always","Always","Always","Usually","Always","Usually","Usually","Usually","Usually","Usually","Usually","50% Mellow/50% Dynamic","Not at all accessible","","","B","","B","B","B",""
"2022/12/28 9:05:55 AM PST","Yes","27","Follower","3","Intermediate","California, USA","Never, or less than once a month","","","","","","","","","","","","","No","","","","","","","Yes","Yes","Only if explicitly asked for","Some of the time","22:00","21:00","22:30","01:00","3","$10","Yes","Local socials;Weekender/workshops;Congress","15","$15 USD","I ","$180","4","$220","Not at all interested","Stayed the same","5","5","7","5","5","8","7","4","4","6","4","2-3","Finding community, feeling like I belonged ","Getting injured (a good friend was seriously injured when dancing zouk to the point of hospitalization) ","When you have one of those magical dances that lasts forever and you’re just flowing and playing together with your partner.","The highs I feel when social dancing ","Most of the time","Most of the time","Only with specific people","Never","Some of the time","Most of the time","Rarely","Most of the time","Most of the time","Usually","Usually","Sometimes","Sometimes","Always","Always","Always","","Always","Always","Always","Always","Usually","Usually","Usually","80% Mellow/20% Dynamic","Not at all accessible","A mix of budget- friendly ways to learn and participate in zouk, and also regular community members going out of their way to dance with beginners and make them feel comfortable. Also, more established dancers should probably not have marathon dances during local socials when new dancers are just on the sides watching. ","A","B","A","B","B","B","I’d be curious to have a future survey on the more “hippie”/“spiritual” side of zouk. Would be interesting to hear people’s thoughts on how zouk is often approached, at least in the US (not sure if similar things happen in Brazil) "
"2023/01/01 11:32:11 AM PST","Yes","39","Leader","3","Advanced","California, USA","Never, or less than once a month","","","","","","","","","","","","","Yes","Single","In Person","Fine tuning aesthetics and style ","A few times a year, or less","Local instructors only","My time/availability","Yes","Yes","Never","Never","22:00","20:00","22:00","01:00","2","$10","Yes","Local socials;Weekender/workshops","8","15","3","115","","","Somewhat interested","Increased","10","1","1","8","3","10","7","3","5","6","4","4","Musicality ","Hurting someone (leading into collision)","Nice social dances with new people ","Connection during socials ","Most of the time","Always","Never","Never","Always","Always","Never","Always","Always","Never","Never","Never","Sometimes","Always","Always","Always","Never","Always","Always","Usually","Sometimes","NA (I haven't learned or had connections this way)","Sometimes","Sometimes","80% Mellow/20% Dynamic","Somewhat accessible","Socials earlier in the evening. People who can afford Zouk often have 8-5 jobs and can’t sacrifice evenings. ","A","A","B","A","B","B","Curriculums for advanced dancers are rare but needed in many cities "
